eventno	jetmultiplicity	highb_Eta	highb_Phi	highb_pT	highb_Px	highb_Py	highb_Pz	highb_E	lowb_Eta	lowb_Phi	lowb_pT	lowb_Px	lowb_Py	lowb_Pz	lowb_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	jet3_Eta	jet3_Phi	jet3_pT	jet3_Px	jet3_Py	jet3_Pz	jet3_E	jet4_Eta	jet4_Phi	jet4_pT	jet4_Px	jet4_Py	jet4_Pz	jet4_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	jet1_btag	jet2_btag	jet3_btag	jet4_btag	invmass_2j1p	delta_eta_jet1_jet2	delta_phi_jet1_jet2	deltaR_jet1_jet2
171598	2	-2.26025	1.07637	70.2625	33.3414	61.848	-333.085	340.448	-2.19859	-2.22197	56.9761	-34.5342	-45.3174	-253.582	259.947	-1.23631	-1.49876	16.5735	1.19283	-16.5306	-26.1235	30.9374	-2.02137	1.26181	70.467	21.4286	67.1298	-261.298	270.633	-2.1613	-2.32374	55.4084	-37.8878	-40.4303	-237.348	243.729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.16472	-0.115393	21.3387	21.1967	-2.45687	-91.728	94.1773	1	1	0	0	145.4938856204033	0.1399300000000001	2.697635307179586	2.701262048643541
171705	2	2.08421	1.94497	40.6081	-14.8425	37.7984	160.682	165.801	-1.10776	-1.00277	32.5043	17.4864	-27.3999	-43.8365	54.7746	0.767878	-1.81978	10.7293	-2.64389	-10.3985	9.07267	14.051	-1.03763	-1.2482	31.3667	9.94405	-29.7488	-38.7102	49.8232	2.26072	1.79491	25.4878	-5.66456	24.8504	120.885	123.543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.814292	-1.75763	11.9349	-2.21687	-11.7272	10.8287	16.1153	1	1	0	0	164.2343534507187	-3.29835	-3.04311	4.487720044142683
172025	2	-0.67266	1.60453	64.3149	-2.16947	64.2783	-46.5992	79.5612	-1.78975	-1.08053	50.5817	23.8169	-44.6236	-147.217	155.735	-1.60303	-2.4044	29.239	-21.6474	-19.6547	-69.6879	75.5733	-1.95464	-1.26146	32.6869	9.95069	-31.1354	-113.093	117.722	-0.613279	1.67884	30.1647	-3.25262	29.9889	-19.681	36.0174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.52322	-2.58785	29.0507	-24.7095	-15.2769	-63.4604	69.7937	1	1	0	0	104.23515421413786	-1.341361	-2.9403	3.2318127146109505
172308	4	-0.408196	-1.80517	36.149	-8.39485	-35.1607	-15.1691	39.4834	-1.07905	1.21254	23.8705	8.37009	22.355	-31.0552	39.4502	-0.590227	1.56886	12.8058	0.0247556	12.8058	-8.00487	15.1019	-0.284025	-2.06809	33.7928	-16.121	-29.6996	-9.72756	35.165	-1.32552	1.54039	24.3544	0.740396	24.3431	-42.6019	49.0719	-1.6415	-1.79351	23.7007	-5.23489	-23.1153	-58.8868	63.4774	-3.76904	1.89174	22.2507	-7.01925	21.1145	-481.898	482.412	-0.768675	1.80023	14.1088	-3.20867	13.7391	-11.9451	18.4863	1	1	0	0	77.49198451736362	1.041495	2.674705307179586	2.870324078441256
172472	2	-0.216908	-0.809134	35.5998	24.5683	-25.7632	-7.78259	36.7424	-1.19136	2.0847	21.2706	-10.4563	18.5231	-31.7758	38.5257	0.885908	2.66757	15.8609	-14.1121	7.2401	15.9628	22.5029	-0.993831	2.37865	34.1091	-24.6543	23.5712	-39.7612	52.3869	-0.223692	-0.977263	25.2513	14.1229	-20.9326	-5.69574	25.8857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.368884	2.72694	28.3978	-25.9912	11.4407	10.7147	30.3519	1	1	0	0	95.18472440881676	-0.770139	2.927272307179586	3.026885732845146
172983	2	-1.14936	-2.01737	46.5869	-20.1198	-42.0183	-66.138	81.035	2.17077	0.998597	19.4336	10.5229	16.338	84.0592	86.4043	0.197845	1.21316	27.4149	9.5969	25.6802	5.45935	27.9532	-1.34551	-1.92512	49.1163	-17.0413	-46.0652	-87.9121	100.702	2.02433	1.48252	26.6032	2.34535	26.4996	98.9498	102.464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.235205	1.25161	29.5977	9.28745	28.1028	7.02588	30.4201	1	1	0	0	232.6672248828863	-3.36984	2.8755453071795865	4.429964157783056
173058	2	0.963558	0.682903	48.3098	37.476	30.4858	54.0942	72.6781	-1.02149	-2.24417	27.2192	-16.9746	-21.2778	-32.8981	42.9565	-0.591196	-2.71946	22.4743	-20.5014	-9.20798	-14.0744	26.5176	0.861657	0.940456	58.0392	34.2094	46.8856	56.432	80.9513	-1.06123	-2.27926	35.8971	-23.3571	-27.2588	-45.6592	58.0806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.574733	-2.8098	22.8147	-21.5703	-7.43172	-13.8462	26.6876	1	1	0	0	164.89363660397453	1.9228869999999998	3.063469307179586	3.616951563236695
173248	2	0.556293	2.36162	34.6586	-24.64	24.374	20.2903	40.4352	-1.4491	-1.22682	33.0764	11.1544	-31.1389	-66.5576	74.4718	-0.16494	0.464956	15.0873	13.4856	6.76489	-2.49979	15.293	0.709871	2.61118	34.7007	-29.9329	17.5546	26.7547	43.8173	1.00953	2.04077	24.7754	-11.2198	22.0893	29.4818	38.5097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15676	0.414148	21.4756	19.6601	8.642	-3.38033	21.74	1	1	0	0	72.40653139296965	-0.299659	0.5704099999999999	0.6443315019312651
174075	2	1.64117	-0.793011	31.9999	22.4545	-22.799	79.4793	85.8082	1.99	2.4614	19.7203	-15.3316	12.4029	70.7841	73.6299	0.769273	2.17148	12.6021	-7.12287	10.3961	10.6794	16.5186	1.52697	-0.755849	28.4269	20.686	-19.4982	62.3544	68.5285	2.07087	2.36933	27.5684	-19.7481	19.2361	107.594	111.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891154	2.25076	12.7735	-8.03148	9.93261	12.9507	18.1902	1	1	0	0	74.32665353696147	-0.5439000000000003	-3.125179	3.1721555750058985
174246	2	0.262486	-1.50383	51.125	3.42107	-51.0105	13.5742	53.1048	1.57438	1.24522	51.0533	16.3299	48.3712	117.948	128.609	0.768346	3.00875	19.9265	-19.7509	2.63929	16.862	26.1035	0.271117	-1.39102	53.0155	9.47941	-52.1611	14.5501	54.9759	1.56793	1.10877	43.0859	19.206	38.5685	98.8443	107.827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78576	3.01144	17.0391	-16.895	2.21142	14.8096	22.5756	1	1	0	0	132.89235350496844	-1.296813	-2.49979	2.816145237921688
174609	2	-1.0674	0.262027	51.2806	49.5303	13.2837	-65.7391	83.507	-0.470484	3.05011	46.124	-45.9311	4.21367	-22.5101	51.5385	0.319659	-1.77367	17.8637	-3.59919	-17.4973	5.80803	18.7841	-1.1657	0.260625	46.7682	45.1888	12.0514	-67.7315	82.3093	-0.357823	2.98834	40.8597	-40.3809	6.23721	-14.9345	43.5035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.360047	-1.74408	18.5351	-3.19577	-18.2575	6.81862	19.7495	1	1	0	0	124.22945784900053	-0.807877	-2.727715	2.84483643964886
174713	2	-0.516022	2.94831	103.253	-101.33	19.8326	-55.6771	117.402	-0.758716	-0.0758835	96.1267	95.8501	-7.28744	-80.1344	125.236	-0.957467	-1.15894	13.6899	5.48029	-12.5452	-15.2042	20.4593	-0.820287	3.05853	103.071	-102.715	8.55164	-94.3533	139.736	-0.854908	-0.190097	93.9465	92.2542	-17.7515	-90.4627	130.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.05915	-1.1648	15.1571	5.98598	-13.925	-19.228	24.4837	1	1	0	0	211.24349863614256	0.03462100000000001	3.034558307179586	3.0347557946750237
174807	2	-1.00765	2.34397	32.2007	-22.4893	23.046	-38.2236	50.1998	0.902568	-0.472711	26.4206	23.5233	-12.0294	27.2186	38.2229	1.14553	-1.66438	11.065	-1.03394	-11.0166	15.6352	19.1545	0.940833	-0.612513	29.4603	24.1046	-16.9375	31.9911	43.4896	-1.06292	2.34234	24.0864	-16.794	17.266	-30.7026	39.0231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01862	-1.66307	13.1639	-1.21297	-13.1079	15.8511	20.6045	1	1	0	0	100.69208951900393	2.003753	-2.954853	3.570179594448716
174860	2	-0.555225	1.67443	55.7762	-5.76978	55.477	-32.5842	64.7673	2.1294	-1.20403	51.1303	18.335	-47.7298	211.958	218.088	0.469347	-2.58909	14.7616	-12.5653	-7.74723	7.18551	16.4176	2.23322	-1.35037	48.2209	10.5433	-47.0541	222.362	227.53	-0.964279	2.15091	31.5442	-17.2898	26.3836	-35.3553	47.3817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498196	-2.53552	16.3818	-13.464	-9.33182	8.50315	18.4571	1	1	0	0	215.71404184889104	3.197499	2.781905307179586	4.23827759745807
175029	3	0.574321	2.9453	131.299	-128.778	25.6077	79.6222	153.627	0.051628	-0.11467	118.517	117.739	-13.5605	6.12152	118.768	1.14646	-0.829041	16.34	11.039	-12.0472	23.1152	28.3074	0.47146	3.00964	139.931	-138.714	18.4113	68.4429	155.772	0.102475	-0.108704	90.8064	90.2704	-9.85156	9.32171	91.2836	-0.960522	-0.48962	35.3089	31.1605	-16.6054	-39.3759	52.8883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23668	-1.0571	15.5684	7.65027	-13.559	24.5497	29.07	1	1	0	0	253.15615847051282	0.368985	3.118344	3.1400986023628303
175620	2	-1.16261	-1.94631	33.3065	-12.2152	-30.9856	-48.0544	58.6569	-2.02867	1.58464	25.7248	-0.356201	25.7223	-96.114	99.608	-1.98121	0.396502	13.6288	12.5714	5.26336	-48.4748	50.3542	-1.12116	-1.97453	29.0243	-11.4023	-26.6907	-39.7997	49.2587	-2.0776	1.52504	26.4095	1.20798	26.3818	-103.79	107.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.99189	0.405468	13.5353	12.4378	5.33898	-48.6792	50.5259	1	1	0	0	76.1730372509407	0.95644	2.7836153071795864	2.9433470152132086
175940	2	-1.88927	-2.86261	74.869	-71.9742	-20.6174	-241.954	253.316	-0.341878	0.566514	46.28	39.05	24.8382	-16.1321	49.2359	-1.11961	-0.127501	33.1937	32.9243	-4.22077	-45.4295	56.2642	-2.01711	-2.73839	87.0392	-80.0596	-34.151	-321.33	332.909	-0.373962	0.323388	55.2739	52.4087	17.565	-21.1555	59.1841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.10982	-0.190908	38.7813	38.0767	-7.35876	-52.4361	65.2191	1	1	0	0	229.10549815572384	-1.643148	-3.061778	3.47482659584446
176370	2	1.39942	-0.511903	35.3421	30.8118	-17.3119	67.2583	76.1238	0.673591	2.58179	21.3461	-18.0878	11.3351	15.4908	26.7901	0.680548	2.70246	14.0578	-12.724	5.97677	10.3228	17.4408	1.80945	-0.753401	32.5273	23.7243	-22.2527	96.6602	101.986	0.929945	2.85678	31.4226	-30.1567	8.82916	33.619	46.0176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.949041	0.53548	30.7259	26.425	15.678	-33.7389	45.6332	1	1	0	0	166.64451429764617	0.879505	2.6730043071795864	2.813979579034933
176609	3	1.40524	2.90894	47.0888	-45.8202	10.8568	90.2034	101.863	1.50406	2.33716	27.5867	-19.132	19.8744	59.0038	65.3036	1.74163	-0.441926	71.8553	64.9522	-30.7312	198.731	211.322	1.15322	3.0069	49.0464	-48.6022	6.58605	69.9588	85.4388	1.46635	2.13435	34.2296	-18.2853	28.9364	70.216	78.115	-2.27043	1.41227	31.6429	4.99528	31.2461	-151.574	154.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74045	-0.53397	98.0312	84.3846	-49.8934	270.784	287.983	1	1	0	0	185.70318722221083	-0.31313000000000013	0.8725499999999999	0.9270350044092186
177127	2	-1.39566	0.430234	122.719	111.536	51.1843	-232.55	262.986	-0.76479	-2.52435	72.5853	-59.1915	-42.0118	-61.0845	94.9844	1.09727	-2.96812	53.1419	-52.3443	-9.17245	70.7367	88.4745	-1.36174	0.465598	113.034	101.001	50.7472	-206.104	235.065	-0.72368	-2.58884	75.6409	-64.3766	-39.714	-59.6445	96.3276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97387	3.11341	61.7761	-61.7516	1.74053	70.133	93.4608	1	1	0	0	376.08568610538356	-0.63806	3.0544379999999998	3.120370500348316
177270	3	1.97729	-1.82617	32.4158	-8.18834	-31.3645	114.828	119.408	2.46468	1.8427	23.3612	-6.27393	22.5029	136.367	138.433	0.699371	0.549734	16.9613	14.4623	8.86159	12.8532	21.2812	-1.67525	-0.604797	31.6689	26.0514	-18.0067	-81.5925	87.5229	1.77808	-1.9875	25.6894	-10.3978	-23.4911	73.851	78.1916	2.47467	1.97062	25.1757	-9.79968	23.1901	148.457	150.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488377	1.35243	14.3337	3.10523	13.9933	7.28186	16.0773	1	1	0	0	178.71669215574548	-3.4533300000000002	1.382703	3.7198596311028997
177903	2	1.4644	1.56544	36.3906	0.194811	36.3901	74.487	83.0342	1.9651	-2.66309	22.7988	-20.2382	-10.4978	79.7444	83.0726	0.606104	-0.912046	32.7437	20.0434	-25.8923	21.0837	38.9445	1.4615	1.59463	32.8937	-0.783979	32.8844	67.1123	74.7399	1.9423	-2.60882	23.7945	-20.4966	-12.0859	81.275	84.6865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.823597	-0.829401	40.9799	27.6744	-30.2238	37.698	55.682	1	1	0	0	107.30408961171965	-0.4807999999999999	2.079735307179586	2.1345883884087273
178345	2	-0.247669	-0.652555	58.8677	46.7724	-35.7455	-14.7292	60.8641	2.76832	2.68906	49.8066	-44.7931	21.7777	395.192	398.346	0.113262	1.71156	14.1073	-1.97932	13.9678	1.60125	14.1979	2.34724	2.75454	99.4261	-92.071	37.5298	515.077	524.585	-0.100314	-0.943434	69.4811	40.7862	-56.2505	-6.98161	69.831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0558563	1.8718	12.0479	-3.57197	11.5062	-0.6733	12.0667	1	1	0	0	327.54049177809907	2.4475540000000002	2.5852113071795864	3.5600334388436843
178531	2	-0.994519	-2.0717	39.8962	-19.1588	-34.995	-46.5494	61.4869	1.20829	1.11511	29.7683	13.1005	26.7307	45.3825	54.4776	0.591368	0.938219	10.247	6.05829	8.26427	6.41918	12.0916	-1.20962	-1.80407	32.4792	-7.50791	-31.5995	-49.594	59.2829	1.34434	0.721077	29.3559	22.0491	19.3806	52.4728	60.1263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.650165	0.708135	10.407	7.90493	6.76891	7.25316	12.6852	1	1	0	0	129.66396262595055	-2.55396	-2.525147	3.591528790530434
178570	3	0.608204	1.55974	69.0526	0.763717	69.0484	44.6357	82.3572	-1.61688	-1.39464	58.3041	10.2174	-57.4019	-141.061	152.708	-0.823102	-2.3268	16.0071	-10.9812	-11.6465	-14.7144	21.7427	0.2022	1.978	108.693	-43.0473	99.8051	22.1278	110.922	-1.4607	-1.14044	54.6928	22.8176	-49.7057	-111.489	124.182	1.28901	-0.519413	52.246	45.3553	-25.9334	87.6075	102.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.925247	-2.33106	15.4852	-10.671	-11.2214	-16.4612	22.6	1	1	0	0	229.66632127882835	1.6629	3.1184399999999997	3.5341058902641835
178864	2	-0.481276	-3.08901	68.3469	-68.2524	-3.59193	-34.1784	76.5607	2.25106	-0.29092	42.6523	40.8601	-12.2341	200.306	204.851	1.3924	0.523903	31.6355	27.3923	15.8261	59.728	67.5888	-0.474332	-3.07695	64.1224	-63.9884	-4.1421	-31.5687	71.4721	2.15794	-0.172732	38.8609	38.2826	-6.67921	165.892	170.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33962	0.533379	32.305	27.8176	16.4253	57.4322	65.8944	1	1	0	0	240.63063618093173	-2.632272	-2.904218	3.9196094286941396
178970	2	0.45935	0.0113007	40.8007	40.798	0.461067	19.4079	45.4252	-0.197803	2.75869	21.3745	-19.8266	7.98591	-4.25557	22.2951	-0.47292	-2.75869	22.6087	-20.9714	-8.44697	-11.0951	25.1844	0.826304	-0.120624	37.2889	37.0179	-4.48704	34.4399	50.7598	-0.0106803	2.71933	23.5298	-21.463	9.6432	-0.251309	23.5312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.433273	-3.03293	27.9927	-27.8276	-3.03589	-12.5115	30.6615	1	1	0	0	101.93142926430895	0.8369843	-2.8399539999999996	2.9607231279811503
179849	5	-1.65679	1.20019	58.687	21.2551	54.7027	-148.235	159.499	-1.16145	-2.15519	50.4143	-27.8134	-42.0478	-72.6348	88.541	0.131572	-1.09266	14.2533	6.5583	-12.6549	1.88075	14.3769	-1.67993	-2.48561	67.6245	-53.5892	-41.2465	-175.107	187.711	-1.19593	1.84044	62.2972	-16.5954	60.0461	-93.5767	112.417	-2.67651	-1.17162	49.275	19.1512	-45.4011	-356.394	359.784	1.97269	0.912235	43.8487	26.8345	34.6787	154.587	160.686	-0.901743	-1.55919	23.9354	0.277698	-23.9338	-24.63	34.3444	1	1	0	0	144.65657536798125	-0.484	1.9571353071795858	2.016093899253934
179976	2	0.538204	2.11773	50.8069	-26.4233	43.3953	28.6839	58.5337	1.01915	-0.923592	35.657	21.4997	-28.4461	42.9653	56.0314	0.253657	-1.25263	15.7391	4.92358	-14.9491	4.03527	16.2481	1.12488	-0.944669	32.2605	18.905	-26.1408	44.4416	54.9162	0.222922	1.97541	28.8654	-11.3633	26.5347	6.48816	29.5856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.472685	-1.18504	19.7531	7.43231	-18.3015	9.68857	22.0012	1	1	0	0	84.40026044847848	0.901958	-2.9200790000000003	3.0562050978304782
180166	3	-0.217104	1.84626	85.4853	-23.2512	82.2625	-18.7054	87.634	-2.65411	-1.35508	59.0813	12.6459	-57.712	-417.764	421.947	-1.09006	-1.16303	26.7432	10.6052	-24.5505	-35.2776	44.2686	-2.37991	-1.82519	87.7915	-22.0934	-84.966	-470.185	478.311	-0.354595	1.95413	85.2003	-31.8664	79.0165	-30.8487	90.613	-2.68472	0.828355	38.1912	25.8207	28.1401	-278.525	281.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.09463	-1.32329	27.7534	6.7992	-26.9077	-36.8207	46.1087	1	1	0	0	292.70146683221435	-2.025315	2.503865307179586	3.220441324682461
180430	2	0.543527	2.38501	70.0162	-50.9146	48.0621	39.9573	80.7523	1.99082	-1.53466	58.6296	2.11813	-58.5913	210.625	218.683	0.393088	0.21252	49.9196	48.7965	10.5292	20.1321	53.8262	0.646808	2.46866	86.7795	-67.8612	54.0882	60.1261	105.574	1.98918	-1.49341	26.0442	2.01343	-25.9663	93.4038	96.9669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147042	0.275463	40.2371	38.7201	10.9442	5.93789	40.6728	1	1	0	0	177.37208678754104	-1.342372	2.3211153071795865	2.681331545260188
180524	2	1.05994	1.73715	46.1692	-7.64486	45.5319	58.6284	74.7728	0.88532	-1.65371	40.3864	-3.34487	-40.2476	40.6121	57.4673	0.631261	-0.4482	12.1942	10.9897	-5.28427	8.21922	14.7056	1.02302	1.71302	64.5986	-9.15683	63.9464	78.2309	101.455	1.07701	-1.64501	31.9144	-2.36623	-31.8265	41.4133	52.2837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.772779	-0.313647	12.3171	11.7162	-3.8002	10.4945	16.1816	1	1	0	0	105.52148787451019	-0.05398999999999998	2.925155307179586	2.92565351523739
180587	2	-1.7098	0.903384	42.7585	26.4656	33.5836	-114.314	122.139	-1.34021	-2.79671	37.8377	-35.6096	-12.7926	-67.3145	77.3629	-1.35628	-1.15645	22.713	9.14399	-20.7911	-41.1573	47.0086	-1.7589	0.872103	51.3354	33.0198	39.3066	-144.608	153.449	-1.20155	-2.71788	31.3048	-28.5365	-12.8708	-47.3412	56.7554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.24885	-1.24192	24.5372	7.92494	-23.2222	-39.2534	46.2916	1	1	0	0	110.32345228636756	-0.55735	2.693202307179586	2.7502686577673545
180798	2	-0.419876	-1.39478	23.8496	4.17631	-23.4811	-10.3107	26.4047	0.000869354	1.70716	12.5807	-1.71023	12.4639	0.0109371	13.43	0.234397	1.79101	11.2898	-2.46608	11.0172	2.67061	11.6014	0.338869	-1.22541	28.3466	9.5971	-26.6726	9.79068	29.9898	0.815268	1.34357	24.2193	5.45614	23.5968	22.0064	32.724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28756	-3.12138	18.5826	-18.5788	-0.375558	-5.41757	19.3562	1	1	0	0	77.55813888175847	-0.476399	-2.56898	2.6127790277023046
180857	2	-1.48924	-0.632551	55.3602	44.6492	-32.7292	-116.483	129.055	-2.03652	2.23778	19.7492	-12.2172	15.5167	-74.3896	77.1099	-1.17143	2.65367	36.7165	-32.4319	17.2124	-53.5452	64.9245	-1.78618	-0.866463	47.9384	31.0414	-36.5312	-138.998	147.032	-1.31776	-0.603354	35.8099	29.4872	-20.3188	-62.0821	71.6697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.736752	2.94008	28.4406	-27.8651	5.69242	-22.9014	36.515	1	1	0	0	106.2254648986466	-0.46842000000000006	-0.26310900000000004	0.5372556582121775
181945	2	1.76909	-2.1826	42.958	-24.6727	-35.166	122.323	129.732	-1.91065	-0.147645	27.9757	27.6713	-4.11548	-92.4528	96.7071	-1.48689	1.64698	39.3957	-2.9986	39.2815	-82.6768	91.5831	1.80376	-2.14585	50.0593	-27.2263	-42.0079	147.869	156.112	-1.53569	0.0724618	34.3031	34.2131	2.48349	-75.9684	83.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.32672	1.34891	48.8152	10.7426	47.6185	-85.5072	98.4602	1	1	0	0	337.0892035731668	3.3394500000000003	-2.2183118	4.009093855788268
182132	2	-1.74144	-3.08363	70.2884	-70.1704	-4.07164	-194.357	206.73	1.48943	0.0430622	44.8069	44.7653	1.92889	94.2974	104.507	0.849259	0.0841446	25.4952	25.405	2.14276	24.3503	35.2554	-1.62802	-2.92706	82.6599	-80.765	-17.5973	-202.413	218.64	1.47052	0.0750256	40.1726	40.0596	3.01115	82.7893	92.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.816718	0.0557105	24.8165	24.778	1.38182	22.5976	33.5635	1	1	0	0	329.6188897079794	-3.09854	-3.0020856	4.3143328663105445
182742	2	-2.38364	2.20059	20.3538	-11.988	16.4488	-109.423	111.399	1.78273	-3.07732	10.2773	-10.256	-0.660064	29.6904	31.7685	0.322377	-0.617272	27.2779	22.244	-15.7888	8.94688	28.7077	-1.82021	2.57494	27.0689	-22.8381	14.5308	-81.3573	85.7422	1.03911	-2.70729	22.7976	-20.6812	-9.59266	28.1885	36.2536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.338718	-0.953462	23.6149	13.6698	-19.2562	8.15261	24.9826	1	1	0	0	135.9418743876599	-2.8593200000000003	1.000955307179586	3.0294590918794366
183491	2	-1.93355	2.69305	48.7995	-43.9722	21.1623	-165.171	172.293	-1.51779	-0.0174416	33.5723	33.5672	-0.585526	-72.9014	80.3978	-2.15707	-1.10262	23.0579	10.405	-20.5767	-98.343	101.01	-1.84699	2.67861	57.7626	-51.6817	25.7977	-178.573	187.683	-1.46789	0.0432391	33.6974	33.6659	1.45659	-69.2426	77.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.08876	-1.08658	22.4987	10.4735	-19.9122	-89.4445	92.2308	1	1	0	0	116.34955290684121	-0.3791	2.6353709	2.662498186021318
183660	2	0.358498	1.78863	79.6597	-17.2154	77.7772	29.1735	84.9638	1.93744	-1.36187	30.9461	6.41863	-30.2731	105.168	109.728	0.757503	-1.34731	48.7156	10.7968	-47.5041	40.534	63.3736	0.343578	1.75394	67.3981	-12.2749	66.2709	23.6148	71.4154	1.87972	-1.62549	25.7051	-1.40511	-25.6667	82.2441	86.1675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.725676	-1.35961	48.9504	10.261	-47.8628	38.7229	62.4148	1	1	0	0	165.62220325400185	-1.5361420000000001	2.903755307179586	3.2850459856960317
183810	3	1.02881	0.343521	141.208	132.958	47.5596	172.294	222.816	-1.33273	-3.00788	67.8952	-67.2891	-9.05156	-119.754	137.742	-0.581366	-2.61123	76.1265	-65.6687	-38.508	-46.7929	89.3579	1.174	0.287687	122.853	117.804	34.8577	179.722	217.699	-1.40094	3.0155	51.6501	-51.24	6.4956	-98.462	111.187	-0.0376997	-1.52365	33.0504	1.55759	-33.0137	-1.24629	33.0739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.702178	-2.69464	74.8699	-67.5153	-32.3603	-56.9999	94.0983	1	1	0	0	422.1911730173785	2.57494	-2.727813	3.751170452881207
